Dataset,Feature_Noise,Label_Noise,Model,C,k,Train Acc,Test Acc
breast_cancer,20%,20%,SKiP-average-minmax,0.1,5.0,0.7346683354192741,0.73
breast_cancer,20%,20%,KNNSVM,1.0,5.0,0.7284105131414268,0.72
breast_cancer,20%,20%,SKiP-multiply,1.0,5.0,0.5556946182728411,0.56
breast_cancer,20%,20%,SKiP-multiply-minmax,1.0,5.0,0.5556946182728411,0.56
breast_cancer,20%,20%,SKiP-average,1.0,5.0,0.7359198998748435,0.725
breast_cancer,20%,20%,SKiP-average-minmax,1.0,5.0,0.7346683354192741,0.72
breast_cancer,20%,20%,KNNSVM,10.0,5.0,0.7446808510638298,0.705
breast_cancer,20%,20%,SKiP-multiply,10.0,5.0,0.6996245306633292,0.675
breast_cancer,20%,20%,SKiP-multiply-minmax,10.0,5.0,0.6996245306633292,0.675
breast_cancer,20%,20%,SKiP-average,10.0,5.0,0.7321652065081352,0.73
breast_cancer,20%,20%,SKiP-average-minmax,10.0,5.0,0.7309136420525657,0.725
breast_cancer,20%,20%,KNNSVM,100.0,5.0,0.7346683354192741,0.72
breast_cancer,20%,20%,SKiP-multiply,100.0,5.0,0.718397997496871,0.71
breast_cancer,20%,20%,SKiP-multiply-minmax,100.0,5.0,0.718397997496871,0.71
breast_cancer,20%,20%,SKiP-average,100.0,5.0,0.7334167709637046,0.715
breast_cancer,20%,20%,SKiP-average-minmax,100.0,5.0,0.7334167709637046,0.715
iris_2feat,Clean,0%,NaiveSVM,0.1,,0.8083333333333333,0.7333333333333333
iris_2feat,Clean,0%,ProbSVM,0.1,,0.8083333333333333,0.7333333333333333
iris_2feat,Clean,0%,NaiveSVM,1.0,,0.775,0.7333333333333333
iris_2feat,Clean,0%,ProbSVM,1.0,,0.7916666666666666,0.7
iris_2feat,Clean,0%,NaiveSVM,10.0,,0.7666666666666667,0.7333333333333333
iris_2feat,Clean,0%,ProbSVM,10.0,,0.775,0.7
iris_2feat,Clean,0%,NaiveSVM,100.0,,0.7416666666666667,0.7
iris_2feat,Clean,0%,ProbSVM,100.0,,0.7916666666666666,0.7
iris_2feat,Clean,0%,KNNSVM,0.1,5.0,0.775,0.7333333333333333
iris_2feat,Clean,0%,SKiP-multiply,0.1,5.0,0.8083333333333333,0.6
iris_2feat,Clean,0%,SKiP-multiply-minmax,0.1,5.0,0.8083333333333333,0.6
iris_2feat,Clean,0%,SKiP-average,0.1,5.0,0.7666666666666667,0.7666666666666667
iris_2feat,Clean,0%,SKiP-average-minmax,0.1,5.0,0.7666666666666667,0.7666666666666667
iris_2feat,Clean,0%,KNNSVM,1.0,5.0,0.825,0.7333333333333333
iris_2feat,Clean,0%,SKiP-multiply,1.0,5.0,0.8,0.7
iris_2feat,Clean,0%,SKiP-multiply-minmax,1.0,5.0,0.8,0.7
iris_2feat,Clean,0%,SKiP-average,1.0,5.0,0.7833333333333333,0.7666666666666667
iris_2feat,Clean,0%,SKiP-average-minmax,1.0,5.0,0.7833333333333333,0.7666666666666667
iris_2feat,Clean,0%,KNNSVM,10.0,5.0,0.8083333333333333,0.7333333333333333
iris_2feat,Clean,0%,SKiP-multiply,10.0,5.0,0.7666666666666667,0.7666666666666667
iris_2feat,Clean,0%,SKiP-multiply-minmax,10.0,5.0,0.8,0.6666666666666666
iris_2feat,Clean,0%,SKiP-average,10.0,5.0,0.7916666666666666,0.7333333333333333
iris_2feat,Clean,0%,SKiP-average-minmax,10.0,5.0,0.7916666666666666,0.7333333333333333
iris_2feat,Clean,0%,KNNSVM,100.0,5.0,0.775,0.7333333333333333
iris_2feat,Clean,0%,SKiP-multiply,100.0,5.0,0.7916666666666666,0.6666666666666666
iris_2feat,Clean,0%,SKiP-multiply-minmax,100.0,5.0,0.7916666666666666,0.6666666666666666
iris_2feat,Clean,0%,SKiP-average,100.0,5.0,0.7583333333333333,0.7333333333333333
iris_2feat,Clean,0%,SKiP-average-minmax,100.0,5.0,0.8083333333333333,0.7333333333333333
iris_2feat,Clean,5%,NaiveSVM,0.1,,0.7416666666666667,0.7
iris_2feat,Clean,5%,ProbSVM,0.1,,0.6916666666666667,0.6333333333333333
iris_2feat,Clean,5%,NaiveSVM,1.0,,0.7083333333333334,0.7333333333333333
iris_2feat,Clean,5%,ProbSVM,1.0,,0.8,0.7
iris_2feat,Clean,5%,NaiveSVM,10.0,,0.7666666666666667,0.7
iris_2feat,Clean,5%,ProbSVM,10.0,,0.8,0.7
iris_2feat,Clean,5%,NaiveSVM,100.0,,0.7166666666666667,0.6
iris_2feat,Clean,5%,ProbSVM,100.0,,0.7833333333333333,0.7
iris_2feat,Clean,5%,KNNSVM,0.1,5.0,0.7916666666666666,0.6666666666666666
iris_2feat,Clean,5%,SKiP-multiply,0.1,5.0,0.675,0.6333333333333333
iris_2feat,Clean,5%,SKiP-multiply-minmax,0.1,5.0,0.675,0.6333333333333333
iris_2feat,Clean,5%,SKiP-average,0.1,5.0,0.7666666666666667,0.6666666666666666
iris_2feat,Clean,5%,SKiP-average-minmax,0.1,5.0,0.7666666666666667,0.6666666666666666
iris_2feat,Clean,5%,KNNSVM,1.0,5.0,0.7833333333333333,0.7
iris_2feat,Clean,5%,SKiP-multiply,1.0,5.0,0.7666666666666667,0.6333333333333333
iris_2feat,Clean,5%,SKiP-multiply-minmax,1.0,5.0,0.7666666666666667,0.6333333333333333
iris_2feat,Clean,5%,SKiP-average,1.0,5.0,0.75,0.6333333333333333
iris_2feat,Clean,5%,SKiP-average-minmax,1.0,5.0,0.7916666666666666,0.6666666666666666
iris_2feat,Clean,5%,KNNSVM,10.0,5.0,0.7416666666666667,0.7333333333333333
iris_2feat,Clean,5%,SKiP-multiply,10.0,5.0,0.775,0.6666666666666666
iris_2feat,Clean,5%,SKiP-multiply-minmax,10.0,5.0,0.7333333333333333,0.6666666666666666
iris_2feat,Clean,5%,SKiP-average,10.0,5.0,0.7583333333333333,0.7
iris_2feat,Clean,5%,SKiP-average-minmax,10.0,5.0,0.775,0.7
iris_2feat,Clean,5%,KNNSVM,100.0,5.0,0.725,0.7
iris_2feat,Clean,5%,SKiP-multiply,100.0,5.0,0.7583333333333333,0.7333333333333333
iris_2feat,Clean,5%,SKiP-multiply-minmax,100.0,5.0,0.7333333333333333,0.7333333333333333
iris_2feat,Clean,5%,SKiP-average,100.0,5.0,0.7416666666666667,0.7333333333333333
iris_2feat,Clean,5%,SKiP-average-minmax,100.0,5.0,0.7833333333333333,0.7
iris_2feat,Clean,10%,NaiveSVM,0.1,,0.7083333333333334,0.7
iris_2feat,Clean,10%,ProbSVM,0.1,,0.7083333333333334,0.6666666666666666
iris_2feat,Clean,10%,NaiveSVM,1.0,,0.725,0.7333333333333333
iris_2feat,Clean,10%,ProbSVM,1.0,,0.7166666666666667,0.7666666666666667
iris_2feat,Clean,10%,NaiveSVM,10.0,,0.7,0.6666666666666666
iris_2feat,Clean,10%,ProbSVM,10.0,,0.7333333333333333,0.7333333333333333
iris_2feat,Clean,10%,NaiveSVM,100.0,,0.725,0.6666666666666666
iris_2feat,Clean,10%,ProbSVM,100.0,,0.725,0.7333333333333333
iris_2feat,Clean,10%,KNNSVM,0.1,5.0,0.7166666666666667,0.6666666666666666
iris_2feat,Clean,10%,SKiP-multiply,0.1,5.0,0.675,0.7
iris_2feat,Clean,10%,SKiP-multiply-minmax,0.1,5.0,0.6666666666666666,0.7
iris_2feat,Clean,10%,SKiP-average,0.1,5.0,0.7166666666666667,0.6666666666666666
iris_2feat,Clean,10%,SKiP-average-minmax,0.1,5.0,0.7166666666666667,0.6666666666666666
iris_2feat,Clean,10%,KNNSVM,1.0,5.0,0.7333333333333333,0.7
iris_2feat,Clean,10%,SKiP-multiply,1.0,5.0,0.7083333333333334,0.6666666666666666
iris_2feat,Clean,10%,SKiP-multiply-minmax,1.0,5.0,0.725,0.7
iris_2feat,Clean,10%,SKiP-average,1.0,5.0,0.75,0.7333333333333333
iris_2feat,Clean,10%,SKiP-average-minmax,1.0,5.0,0.75,0.7333333333333333
iris_2feat,Clean,10%,KNNSVM,10.0,5.0,0.7416666666666667,0.7333333333333333
iris_2feat,Clean,10%,SKiP-multiply,10.0,5.0,0.7083333333333334,0.7333333333333333
iris_2feat,Clean,10%,SKiP-multiply-minmax,10.0,5.0,0.7166666666666667,0.7666666666666667
iris_2feat,Clean,10%,SKiP-average,10.0,5.0,0.75,0.7333333333333333
iris_2feat,Clean,10%,SKiP-average-minmax,10.0,5.0,0.725,0.6666666666666666
iris_2feat,Clean,10%,KNNSVM,100.0,5.0,0.7166666666666667,0.6666666666666666
iris_2feat,Clean,10%,SKiP-multiply,100.0,5.0,0.675,0.6666666666666666
iris_2feat,Clean,10%,SKiP-multiply-minmax,100.0,5.0,0.7,0.7
iris_2feat,Clean,10%,SKiP-average,100.0,5.0,0.6916666666666667,0.6666666666666666
iris_2feat,Clean,10%,SKiP-average-minmax,100.0,5.0,0.7,0.6666666666666666
iris_2feat,Clean,15%,NaiveSVM,0.1,,0.6166666666666667,0.7
iris_2feat,Clean,15%,ProbSVM,0.1,,0.6333333333333333,0.6333333333333333
iris_2feat,Clean,15%,NaiveSVM,1.0,,0.675,0.6666666666666666
iris_2feat,Clean,15%,ProbSVM,1.0,,0.7,0.7
iris_2feat,Clean,15%,NaiveSVM,10.0,,0.6916666666666667,0.6666666666666666
iris_2feat,Clean,15%,ProbSVM,10.0,,0.6833333333333333,0.7
iris_2feat,Clean,15%,NaiveSVM,100.0,,0.6916666666666667,0.6666666666666666
iris_2feat,Clean,15%,ProbSVM,100.0,,0.6666666666666666,0.7333333333333333
iris_2feat,Clean,15%,KNNSVM,0.1,5.0,0.6333333333333333,0.7333333333333333
iris_2feat,Clean,15%,SKiP-multiply,0.1,5.0,0.65,0.7333333333333333
iris_2feat,Clean,15%,SKiP-multiply-minmax,0.1,5.0,0.6583333333333333,0.7333333333333333
iris_2feat,Clean,15%,SKiP-average,0.1,5.0,0.65,0.7
iris_2feat,Clean,15%,SKiP-average-minmax,0.1,5.0,0.65,0.7
iris_2feat,Clean,15%,KNNSVM,1.0,5.0,0.6916666666666667,0.6666666666666666
iris_2feat,Clean,15%,SKiP-multiply,1.0,5.0,0.6916666666666667,0.7666666666666667
iris_2feat,Clean,15%,SKiP-multiply-minmax,1.0,5.0,0.6916666666666667,0.7666666666666667
iris_2feat,Clean,15%,SKiP-average,1.0,5.0,0.6916666666666667,0.7333333333333333
iris_2feat,Clean,15%,SKiP-average-minmax,1.0,5.0,0.6916666666666667,0.7333333333333333
iris_2feat,Clean,15%,KNNSVM,10.0,5.0,0.7,0.6666666666666666
iris_2feat,Clean,15%,SKiP-multiply,10.0,5.0,0.6833333333333333,0.7333333333333333
iris_2feat,Clean,15%,SKiP-multiply-minmax,10.0,5.0,0.6916666666666667,0.7666666666666667
iris_2feat,Clean,15%,SKiP-average,10.0,5.0,0.7,0.7
iris_2feat,Clean,15%,SKiP-average-minmax,10.0,5.0,0.675,0.6666666666666666
iris_2feat,Clean,15%,KNNSVM,100.0,5.0,0.6833333333333333,0.6666666666666666
iris_2feat,Clean,15%,SKiP-multiply,100.0,5.0,0.675,0.7333333333333333
iris_2feat,Clean,15%,SKiP-multiply-minmax,100.0,5.0,0.6833333333333333,0.7333333333333333
iris_2feat,Clean,15%,SKiP-average,100.0,5.0,0.7166666666666667,0.6666666666666666
iris_2feat,Clean,15%,SKiP-average-minmax,100.0,5.0,0.675,0.6666666666666666
iris_2feat,Clean,20%,NaiveSVM,0.1,,0.6166666666666667,0.6333333333333333
iris_2feat,Clean,20%,ProbSVM,0.1,,0.6833333333333333,0.6
iris_2feat,Clean,20%,NaiveSVM,1.0,,0.65,0.6333333333333333
iris_2feat,Clean,20%,ProbSVM,1.0,,0.6666666666666666,0.6333333333333333
iris_2feat,Clean,20%,NaiveSVM,10.0,,0.6416666666666667,0.6333333333333333
iris_2feat,Clean,20%,ProbSVM,10.0,,0.7083333333333334,0.6333333333333333
iris_2feat,Clean,20%,NaiveSVM,100.0,,0.6333333333333333,0.6333333333333333
iris_2feat,Clean,20%,ProbSVM,100.0,,0.7166666666666667,0.5666666666666667
iris_2feat,Clean,20%,KNNSVM,0.1,5.0,0.5916666666666667,0.6333333333333333
iris_2feat,Clean,20%,SKiP-multiply,0.1,5.0,0.675,0.6
iris_2feat,Clean,20%,SKiP-multiply-minmax,0.1,5.0,0.6833333333333333,0.5666666666666667
iris_2feat,Clean,20%,SKiP-average,0.1,5.0,0.625,0.6666666666666666
iris_2feat,Clean,20%,SKiP-average-minmax,0.1,5.0,0.625,0.6666666666666666
iris_2feat,Clean,20%,KNNSVM,1.0,5.0,0.6666666666666666,0.6666666666666666
iris_2feat,Clean,20%,SKiP-multiply,1.0,5.0,0.675,0.6
iris_2feat,Clean,20%,SKiP-multiply-minmax,1.0,5.0,0.675,0.6
iris_2feat,Clean,20%,SKiP-average,1.0,5.0,0.6833333333333333,0.6666666666666666
iris_2feat,Clean,20%,SKiP-average-minmax,1.0,5.0,0.6833333333333333,0.6666666666666666
iris_2feat,Clean,20%,KNNSVM,10.0,5.0,0.6083333333333333,0.6666666666666666
iris_2feat,Clean,20%,SKiP-multiply,10.0,5.0,0.675,0.6
iris_2feat,Clean,20%,SKiP-multiply-minmax,10.0,5.0,0.7083333333333334,0.6
iris_2feat,Clean,20%,SKiP-average,10.0,5.0,0.6916666666666667,0.6
iris_2feat,Clean,20%,SKiP-average-minmax,10.0,5.0,0.6916666666666667,0.6
iris_2feat,Clean,20%,KNNSVM,100.0,5.0,0.6583333333333333,0.6666666666666666
iris_2feat,Clean,20%,SKiP-multiply,100.0,5.0,0.7,0.6
iris_2feat,Clean,20%,SKiP-multiply-minmax,100.0,5.0,0.6833333333333333,0.6
iris_2feat,Clean,20%,SKiP-average,100.0,5.0,0.6416666666666667,0.5333333333333333
iris_2feat,Clean,20%,SKiP-average-minmax,100.0,5.0,0.5833333333333334,0.5666666666666667
iris_2feat,5%,0%,NaiveSVM,0.1,,0.7578125,0.75
iris_2feat,5%,0%,ProbSVM,0.1,,0.796875,0.625
iris_2feat,5%,0%,NaiveSVM,1.0,,0.765625,0.78125
iris_2feat,5%,0%,ProbSVM,1.0,,0.78125,0.625
iris_2feat,5%,0%,NaiveSVM,10.0,,0.7578125,0.78125
iris_2feat,5%,0%,ProbSVM,10.0,,0.8046875,0.65625
iris_2feat,5%,0%,NaiveSVM,100.0,,0.7421875,0.65625
iris_2feat,5%,0%,ProbSVM,100.0,,0.7578125,0.65625
iris_2feat,5%,0%,KNNSVM,0.1,5.0,0.75,0.6875
iris_2feat,5%,0%,SKiP-multiply,0.1,5.0,0.765625,0.5625
iris_2feat,5%,0%,SKiP-multiply-minmax,0.1,5.0,0.7578125,0.5625
iris_2feat,5%,0%,SKiP-average,0.1,5.0,0.7421875,0.625
iris_2feat,5%,0%,SKiP-average-minmax,0.1,5.0,0.7421875,0.625
iris_2feat,5%,0%,KNNSVM,1.0,5.0,0.75,0.71875
iris_2feat,5%,0%,SKiP-multiply,1.0,5.0,0.7890625,0.625
iris_2feat,5%,0%,SKiP-multiply-minmax,1.0,5.0,0.7890625,0.625
iris_2feat,5%,0%,SKiP-average,1.0,5.0,0.765625,0.65625
iris_2feat,5%,0%,SKiP-average-minmax,1.0,5.0,0.765625,0.65625
iris_2feat,5%,0%,KNNSVM,10.0,5.0,0.75,0.71875
iris_2feat,5%,0%,SKiP-multiply,10.0,5.0,0.7578125,0.65625
iris_2feat,5%,0%,SKiP-multiply-minmax,10.0,5.0,0.75,0.6875
iris_2feat,5%,0%,SKiP-average,10.0,5.0,0.734375,0.5625
iris_2feat,5%,0%,SKiP-average-minmax,10.0,5.0,0.734375,0.71875
iris_2feat,5%,0%,KNNSVM,100.0,5.0,0.765625,0.71875
iris_2feat,5%,0%,SKiP-multiply,100.0,5.0,0.765625,0.75
iris_2feat,5%,0%,SKiP-multiply-minmax,100.0,5.0,0.7734375,0.65625
iris_2feat,5%,0%,SKiP-average,100.0,5.0,0.765625,0.75
iris_2feat,5%,0%,SKiP-average-minmax,100.0,5.0,0.7265625,0.53125
iris_2feat,5%,5%,NaiveSVM,0.1,,0.7109375,0.65625
iris_2feat,5%,5%,ProbSVM,0.1,,0.7109375,0.65625
iris_2feat,5%,5%,NaiveSVM,1.0,,0.7421875,0.65625
iris_2feat,5%,5%,ProbSVM,1.0,,0.7265625,0.71875
iris_2feat,5%,5%,NaiveSVM,10.0,,0.75,0.71875
iris_2feat,5%,5%,ProbSVM,10.0,,0.734375,0.71875
iris_2feat,5%,5%,NaiveSVM,100.0,,0.7109375,0.5625
iris_2feat,5%,5%,ProbSVM,100.0,,0.71875,0.6875
iris_2feat,5%,5%,KNNSVM,0.1,5.0,0.703125,0.65625
iris_2feat,5%,5%,SKiP-multiply,0.1,5.0,0.703125,0.6875
iris_2feat,5%,5%,SKiP-multiply-minmax,0.1,5.0,0.703125,0.6875
iris_2feat,5%,5%,SKiP-average,0.1,5.0,0.7265625,0.65625
iris_2feat,5%,5%,SKiP-average-minmax,0.1,5.0,0.7265625,0.65625
iris_2feat,5%,5%,KNNSVM,1.0,5.0,0.7421875,0.65625
iris_2feat,5%,5%,SKiP-multiply,1.0,5.0,0.75,0.6875
iris_2feat,5%,5%,SKiP-multiply-minmax,1.0,5.0,0.75,0.6875
iris_2feat,5%,5%,SKiP-average,1.0,5.0,0.75,0.6875
iris_2feat,5%,5%,SKiP-average-minmax,1.0,5.0,0.75,0.6875
iris_2feat,5%,5%,KNNSVM,10.0,5.0,0.75,0.6875
iris_2feat,5%,5%,SKiP-multiply,10.0,5.0,0.75,0.71875
iris_2feat,5%,5%,SKiP-multiply-minmax,10.0,5.0,0.7265625,0.71875
iris_2feat,5%,5%,SKiP-average,10.0,5.0,0.7578125,0.65625
iris_2feat,5%,5%,SKiP-average-minmax,10.0,5.0,0.765625,0.6875
iris_2feat,5%,5%,KNNSVM,100.0,5.0,0.703125,0.65625
iris_2feat,5%,5%,SKiP-multiply,100.0,5.0,0.7109375,0.65625
iris_2feat,5%,5%,SKiP-multiply-minmax,100.0,5.0,0.7109375,0.625
iris_2feat,5%,5%,SKiP-average,100.0,5.0,0.7109375,0.65625
iris_2feat,5%,5%,SKiP-average-minmax,100.0,5.0,0.6953125,0.65625
iris_2feat,5%,10%,NaiveSVM,0.1,,0.671875,0.65625
iris_2feat,5%,10%,ProbSVM,0.1,,0.6328125,0.59375
iris_2feat,5%,10%,NaiveSVM,1.0,,0.6796875,0.65625
iris_2feat,5%,10%,ProbSVM,1.0,,0.671875,0.71875
iris_2feat,5%,10%,NaiveSVM,10.0,,0.6875,0.625
iris_2feat,5%,10%,ProbSVM,10.0,,0.6875,0.625
iris_2feat,5%,10%,NaiveSVM,100.0,,0.703125,0.65625
iris_2feat,5%,10%,ProbSVM,100.0,,0.671875,0.6875
iris_2feat,5%,10%,KNNSVM,0.1,5.0,0.65625,0.65625
iris_2feat,5%,10%,SKiP-multiply,0.1,5.0,0.625,0.65625
iris_2feat,5%,10%,SKiP-multiply-minmax,0.1,5.0,0.625,0.59375
iris_2feat,5%,10%,SKiP-average,0.1,5.0,0.65625,0.65625
iris_2feat,5%,10%,SKiP-average-minmax,0.1,5.0,0.65625,0.65625
iris_2feat,5%,10%,KNNSVM,1.0,5.0,0.703125,0.65625
iris_2feat,5%,10%,SKiP-multiply,1.0,5.0,0.671875,0.6875
iris_2feat,5%,10%,SKiP-multiply-minmax,1.0,5.0,0.6875,0.65625
iris_2feat,5%,10%,SKiP-average,1.0,5.0,0.6640625,0.65625
iris_2feat,5%,10%,SKiP-average-minmax,1.0,5.0,0.6640625,0.65625
iris_2feat,5%,10%,KNNSVM,10.0,5.0,0.7109375,0.6875
iris_2feat,5%,10%,SKiP-multiply,10.0,5.0,0.6640625,0.65625
iris_2feat,5%,10%,SKiP-multiply-minmax,10.0,5.0,0.6640625,0.71875
iris_2feat,5%,10%,SKiP-average,10.0,5.0,0.6640625,0.59375
iris_2feat,5%,10%,SKiP-average-minmax,10.0,5.0,0.6875,0.625
iris_2feat,5%,10%,KNNSVM,100.0,5.0,0.7421875,0.625
iris_2feat,5%,10%,SKiP-multiply,100.0,5.0,0.671875,0.65625
iris_2feat,5%,10%,SKiP-multiply-minmax,100.0,5.0,0.671875,0.65625
iris_2feat,5%,10%,SKiP-average,100.0,5.0,0.71875,0.71875
iris_2feat,5%,10%,SKiP-average-minmax,100.0,5.0,0.7265625,0.75
iris_2feat,5%,15%,NaiveSVM,0.1,,0.65625,0.6875
iris_2feat,5%,15%,ProbSVM,0.1,,0.6640625,0.59375
iris_2feat,5%,15%,NaiveSVM,1.0,,0.6640625,0.6875
iris_2feat,5%,15%,ProbSVM,1.0,,0.6953125,0.65625
iris_2feat,5%,15%,NaiveSVM,10.0,,0.6875,0.625
iris_2feat,5%,15%,ProbSVM,10.0,,0.7265625,0.71875
iris_2feat,5%,15%,NaiveSVM,100.0,,0.6640625,0.6875
iris_2feat,5%,15%,ProbSVM,100.0,,0.7265625,0.71875
iris_2feat,5%,15%,KNNSVM,0.1,5.0,0.671875,0.65625
iris_2feat,5%,15%,SKiP-multiply,0.1,5.0,0.6484375,0.5625
iris_2feat,5%,15%,SKiP-multiply-minmax,0.1,5.0,0.6484375,0.5625
iris_2feat,5%,15%,SKiP-average,0.1,5.0,0.6796875,0.65625
iris_2feat,5%,15%,SKiP-average-minmax,0.1,5.0,0.6796875,0.65625
iris_2feat,5%,15%,KNNSVM,1.0,5.0,0.703125,0.65625
iris_2feat,5%,15%,SKiP-multiply,1.0,5.0,0.6953125,0.65625
iris_2feat,5%,15%,SKiP-multiply-minmax,1.0,5.0,0.6953125,0.65625
iris_2feat,5%,15%,SKiP-average,1.0,5.0,0.6953125,0.65625
iris_2feat,5%,15%,SKiP-average-minmax,1.0,5.0,0.6953125,0.65625
iris_2feat,5%,15%,KNNSVM,10.0,5.0,0.640625,0.65625
iris_2feat,5%,15%,SKiP-multiply,10.0,5.0,0.6953125,0.65625
iris_2feat,5%,15%,SKiP-multiply-minmax,10.0,5.0,0.6953125,0.65625
iris_2feat,5%,15%,SKiP-average,10.0,5.0,0.71875,0.6875
iris_2feat,5%,15%,SKiP-average-minmax,10.0,5.0,0.71875,0.6875
iris_2feat,5%,15%,KNNSVM,100.0,5.0,0.7109375,0.6875
iris_2feat,5%,15%,SKiP-multiply,100.0,5.0,0.7265625,0.71875
iris_2feat,5%,15%,SKiP-multiply-minmax,100.0,5.0,0.734375,0.6875
iris_2feat,5%,15%,SKiP-average,100.0,5.0,0.7265625,0.71875
iris_2feat,5%,15%,SKiP-average-minmax,100.0,5.0,0.7265625,0.71875
iris_2feat,5%,20%,NaiveSVM,0.1,,0.625,0.5625
iris_2feat,5%,20%,ProbSVM,0.1,,0.65625,0.59375
iris_2feat,5%,20%,NaiveSVM,1.0,,0.65625,0.59375
iris_2feat,5%,20%,ProbSVM,1.0,,0.6875,0.59375
iris_2feat,5%,20%,NaiveSVM,10.0,,0.625,0.625
iris_2feat,5%,20%,ProbSVM,10.0,,0.6796875,0.65625
iris_2feat,5%,20%,NaiveSVM,100.0,,0.625,0.625
iris_2feat,5%,20%,ProbSVM,100.0,,0.671875,0.625
iris_2feat,5%,20%,KNNSVM,0.1,5.0,0.65625,0.59375
iris_2feat,5%,20%,SKiP-multiply,0.1,5.0,0.65625,0.59375
iris_2feat,5%,20%,SKiP-multiply-minmax,0.1,5.0,0.65625,0.59375
iris_2feat,5%,20%,SKiP-average,0.1,5.0,0.6328125,0.5625
iris_2feat,5%,20%,SKiP-average-minmax,0.1,5.0,0.6328125,0.5625
iris_2feat,5%,20%,KNNSVM,1.0,5.0,0.671875,0.65625
iris_2feat,5%,20%,SKiP-multiply,1.0,5.0,0.6875,0.65625
iris_2feat,5%,20%,SKiP-multiply-minmax,1.0,5.0,0.6875,0.65625
iris_2feat,5%,20%,SKiP-average,1.0,5.0,0.6640625,0.65625
iris_2feat,5%,20%,SKiP-average-minmax,1.0,5.0,0.671875,0.65625
iris_2feat,5%,20%,KNNSVM,10.0,5.0,0.65625,0.65625
iris_2feat,5%,20%,SKiP-multiply,10.0,5.0,0.6796875,0.65625
iris_2feat,5%,20%,SKiP-multiply-minmax,10.0,5.0,0.6484375,0.625
iris_2feat,5%,20%,SKiP-average,10.0,5.0,0.6796875,0.65625
iris_2feat,5%,20%,SKiP-average-minmax,10.0,5.0,0.6640625,0.65625
iris_2feat,5%,20%,KNNSVM,100.0,5.0,0.671875,0.65625
iris_2feat,5%,20%,SKiP-multiply,100.0,5.0,0.640625,0.5625
iris_2feat,5%,20%,SKiP-multiply-minmax,100.0,5.0,0.6796875,0.625
iris_2feat,5%,20%,SKiP-average,100.0,5.0,0.65625,0.65625
iris_2feat,5%,20%,SKiP-average-minmax,100.0,5.0,0.6484375,0.625
iris_2feat,10%,0%,NaiveSVM,0.1,,0.7163120567375887,0.6944444444444444
iris_2feat,10%,0%,ProbSVM,0.1,,0.75177304964539,0.6388888888888888
iris_2feat,10%,0%,NaiveSVM,1.0,,0.7375886524822695,0.8055555555555556
iris_2feat,10%,0%,ProbSVM,1.0,,0.7659574468085106,0.6666666666666666
iris_2feat,10%,0%,NaiveSVM,10.0,,0.7021276595744681,0.7777777777777778
iris_2feat,10%,0%,ProbSVM,10.0,,0.75177304964539,0.75
iris_2feat,10%,0%,NaiveSVM,100.0,,0.7092198581560284,0.8055555555555556
iris_2feat,10%,0%,ProbSVM,100.0,,0.7163120567375887,0.6944444444444444
iris_2feat,10%,0%,KNNSVM,0.1,5.0,0.723404255319149,0.75
iris_2feat,10%,0%,SKiP-multiply,0.1,5.0,0.7375886524822695,0.6388888888888888
iris_2feat,10%,0%,SKiP-multiply-minmax,0.1,5.0,0.7375886524822695,0.6388888888888888
iris_2feat,10%,0%,SKiP-average,0.1,5.0,0.723404255319149,0.7222222222222222
iris_2feat,10%,0%,SKiP-average-minmax,0.1,5.0,0.723404255319149,0.7222222222222222
iris_2feat,10%,0%,KNNSVM,1.0,5.0,0.75177304964539,0.7222222222222222
iris_2feat,10%,0%,SKiP-multiply,1.0,5.0,0.7730496453900709,0.6666666666666666
iris_2feat,10%,0%,SKiP-multiply-minmax,1.0,5.0,0.7730496453900709,0.6666666666666666
iris_2feat,10%,0%,SKiP-average,1.0,5.0,0.75177304964539,0.7222222222222222
iris_2feat,10%,0%,SKiP-average-minmax,1.0,5.0,0.75177304964539,0.7222222222222222
iris_2feat,10%,0%,KNNSVM,10.0,5.0,0.7446808510638298,0.8055555555555556
iris_2feat,10%,0%,SKiP-multiply,10.0,5.0,0.7659574468085106,0.6666666666666666
iris_2feat,10%,0%,SKiP-multiply-minmax,10.0,5.0,0.6950354609929078,0.5833333333333334
iris_2feat,10%,0%,SKiP-average,10.0,5.0,0.7092198581560284,0.5833333333333334
iris_2feat,10%,0%,SKiP-average-minmax,10.0,5.0,0.75177304964539,0.75
iris_2feat,10%,0%,KNNSVM,100.0,5.0,0.7659574468085106,0.8055555555555556
iris_2feat,10%,0%,SKiP-multiply,100.0,5.0,0.7021276595744681,0.6388888888888888
iris_2feat,10%,0%,SKiP-multiply-minmax,100.0,5.0,0.723404255319149,0.6666666666666666
iris_2feat,10%,0%,SKiP-average,100.0,5.0,0.7375886524822695,0.7777777777777778
iris_2feat,10%,0%,SKiP-average-minmax,100.0,5.0,0.7446808510638298,0.6944444444444444
iris_2feat,10%,5%,NaiveSVM,0.1,,0.6737588652482269,0.75
iris_2feat,10%,5%,ProbSVM,0.1,,0.7304964539007093,0.6388888888888888
iris_2feat,10%,5%,NaiveSVM,1.0,,0.7021276595744681,0.7222222222222222
iris_2feat,10%,5%,ProbSVM,1.0,,0.75177304964539,0.6388888888888888
